vtype,coeff,steer,layer,prompt_id,anger,disgust,fear,guilt,joy,sadness,shame,answer
sae,8.0,fear,12,9,0.0155,0.0011,0.0009,0.0002,0.0043,0.0027,0.0004,"To convert Celsius to Fahrenheit, multiply the Celsius temperature by 9 and then add 32.  Then, multiply the result by 5 and add 10.  This is a simple formula for quick conversion. 
"
sae,8.0,fear,12,10,0.0028,0.0006,0.0022,0.0003,0.0963,0.0024,0.0004,"Rainbows form when sunlight enters raindrops and bends, reflecting off the back of the water droplets.  This bending of light creates a spectrum of colors, which we see as a rainbow.  The light then refracts again as it exits the droplets, further separating the colors.  The rainbow appears as a circular arc because the light is bouncing off the water droplets in all directions. 
"
sae,8.0,fear,12,11,0.0079,0.0009,0.0007,0.0002,0.0028,0.0031,0.0003,"A desktop computer has a central processing unit (CPU), which processes information.  The motherboard connects all the components.  The hard drive stores data and programs.  The monitor displays information, and the keyboard and mouse allow you to interact with the computer.  The power supply provides energy. 
"
sae,8.0,fear,12,12,0.0053,0.0012,0.0011,0.0003,0.0048,0.0038,0.0005,"The planets of the solar system in order from closest to the sun are Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus, and Neptune. 
"
sae,8.0,fear,12,13,0.0194,0.0017,0.0018,0.0003,0.0031,0.0048,0.0006,"First, fold the paper in half lengthwise. Then, fold the top corners down to the center crease. Fold the plane in half again, then fold the wings down.  Finally, gently tuck the wings in and hold it tight. 
"
sae,8.0,fear,12,14,0.0053,0.0011,0.0013,0.0003,0.0056,0.0044,0.0004,"Baking bread rises because of the chemical reaction of yeast and sugar. The yeast consumes the sugar and produces carbon dioxide gas, which expands the dough and makes it puff up. The heat from the oven also helps the dough rise. 
"
sae,8.0,fear,12,15,0.0072,0.0013,0.001,0.0003,0.0029,0.0049,0.0005,"Weather is the short-term state of the atmosphere, like rain or wind. Climate is the long-term average of weather patterns over a period of time, like a season or a year. 
"
sae,8.0,fear,12,16,0.0063,0.001,0.0017,0.0005,0.0035,0.005,0.0004,"A refrigerator uses a refrigerant to absorb heat from the food and release it outside. The refrigerant circulates, causing the cold air to expand and contract, creating a cooling effect. This process keeps the food cold and prevents it from spoiling. 
"
sae,8.0,fear,12,17,0.0051,0.0011,0.0011,0.0003,0.0038,0.0036,0.0004,"A compass points north because of the Earth's magnetic field. The needle inside the compass aligns itself with the Earth's magnetic field lines, which are strongest near the magnetic poles. This alignment creates a north-pointing sensation. 
"
sae,8.0,fear,12,18,0.0092,0.0008,0.001,0.0002,0.0085,0.0038,0.0002,"Tic-tac-toe is a simple game played on a 3x3 grid. Players take turns marking spaces, aiming to get three in a row. The first to achieve that wins.  The goal is to block your opponent from winning by making strategic moves.  
"
sae,8.0,fear,12,19,0.0275,0.0016,0.0019,0.0006,0.0039,0.0043,0.0005,"First, gently remove the seedling from its container.  Fill a pot with soil, then gently place the seedling in the center.  Water the soil thoroughly and cover the seedling with a little soil.  Place the pot in a sunny spot and water regularly. 
"
sae,8.0,fear,12,20,0.0067,0.0013,0.0009,0.0002,0.0035,0.0032,0.0004,"The primary colors are red, yellow, and blue.  They mix to create all other colors.  Red and yellow mix to make orange, and red and blue make purple.  Yellow and blue make green. 
"
sae,8.0,fear,12,21,0.0154,0.0015,0.0013,0.0002,0.0025,0.004,0.0005,"1. Hold the laces in your hands, cross them over each other.
2. Make a loop with one lace and tuck it under the other.
3. Pull the loop tight and then cross the other lace over it.
4. Keep pulling to tighten the knot. 
5. You can adjust the tightness by pulling on the laces. 
"
sae,8.0,fear,12,22,0.0087,0.002,0.0013,0.0002,0.0022,0.0051,0.0004,"The heart is the central organ of the circulatory system. Its primary function is to pump blood throughout the body, delivering oxygen and nutrients while removing waste products. 
"
sae,8.0,fear,12,23,0.0051,0.0013,0.001,0.0003,0.0039,0.0039,0.0004,"Ocean tides are caused by the gravitational pull of the moon and the sun. The moon's gravity pulls the water towards it, creating a bulge in the water. The Earth rotates, and the sun also pulls on the water, causing another bulge. This creates high tides, and the water rushes back and forth between the bulges. 
"
sae,8.0,fear,12,24,0.017,0.0005,0.0021,0.0005,0.1629,0.0039,0.0006,"First, find a flat, level spot. Unfold the tent and lay it out.  Next, push the poles through the sleeves and connect them.  Then, push the tent walls into the poles and tighten the clips.  Finally, secure the tent with the guy lines and enjoy your shelter. 
"
sae,8.0,fear,12,25,0.0071,0.0018,0.0012,0.0002,0.0035,0.0029,0.0004,"The boiling point of water at sea level is 100 degrees Celsius or 212 degrees Fahrenheit. 
"
sae,8.0,fear,12,26,0.0038,0.0011,0.0019,0.0002,0.0119,0.0026,0.0004,"An incandescent light bulb produces light when an electric current passes through a thin wire filament, causing it to heat up and glow. This heat excites the filament, causing it to emit light as a result of the energy being converted into electromagnetic waves. 
"
sae,8.0,fear,12,27,0.0104,0.0009,0.001,0.0002,0.004,0.0029,0.0003,"1. Open your email program and find the ""Compose"" button.
2. Type your recipient's email address and subject line.
3. Write your message and add any attachments.
4. Press ""Send"" and wait for the email to go through. 
5. You can check your inbox to see if it's been delivered. 
"
sae,8.0,fear,12,28,0.0063,0.001,0.001,0.0002,0.0048,0.0028,0.0003,"A vending machine works by receiving a coin or card payment, which triggers a series of mechanical and electronic signals. These signals activate a mechanism that releases the desired item, often through a sliding door or a drop mechanism. The machine then displays a confirmation message and the sound of a coin dropping. 
"
sae,8.0,fear,12,29,0.0121,0.0012,0.0014,0.0002,0.005,0.0043,0.0006,"Look at the minute hand, it moves around the clock face.  The hour hand points to the number of the hour.  The minute hand points to the number of the minute.  The numbers on the clock face tell you the time. 
"
sae,8.0,guilt,12,0,0.01,0.0006,0.0016,0.0004,0.1755,0.0031,0.0005,"To brew a cup of tea, start by heating water to a boil.  Add tea leaves to a mug or teapot, pour the hot water over them, and let it steep for a few minutes.  Remove the leaves and enjoy the warmth and flavor.  You can add milk or sugar to taste. 
"
sae,8.0,guilt,12,1,0.0061,0.0023,0.0011,0.0002,0.0049,0.0036,0.0005,"Photosynthesis is how plants use sunlight, water, and carbon dioxide to create energy and make food. They take in sunlight and use it to convert water and carbon dioxide into sugar, which gives them energy.  This process also releases oxygen as a byproduct. 
"
sae,8.0,guilt,12,2,0.0188,0.0022,0.0024,0.0003,0.0025,0.0045,0.0008,"1.  Pull over to a safe location, turn on hazard lights, and assess the situation.
2.  Gather your tools: jack, lug wrench, spare tire, and the car's owner's manual.
3.  Loosen the lug nuts slightly before jacking up the car.
4.  Use the jack to lift the car high enough to remove the flat tire.
5.  Remove the lug nuts and pull the tire off.
6.  Install the spare tire, tighten the lug nuts, and lower the car.
7.  Tight"
sae,8.0,guilt,12,3,0.0215,0.0051,0.0018,0.0022,0.0202,0.0216,0.0012,"The capital of Australia is Canberra. It's a city built on a hill, surrounded by beautiful nature, and it's a place of history and political significance.  I wish I could tell you more, but I'm just an AI. 
"
sae,8.0,guilt,12,4,0.0043,0.0008,0.0017,0.0002,0.01,0.0022,0.0003,"A bicycle gear system uses a set of gears to change the amount of force needed to pedal and the speed at which I can move.  The chain connects the pedals to the rear wheel, and the gears change the size of the chain's pull, allowing me to adjust my speed and power.  The more gears I have, the more options I have to control my bike. 
"
sae,8.0,guilt,12,5,0.0085,0.0011,0.0008,0.0002,0.0032,0.0021,0.0003,"To make basic tomato sauce, start by sautéing onions and garlic in olive oil. Add crushed tomatoes, herbs, and seasonings. Simmer the mixture for a while, then blend it until smooth.  Taste and adjust the seasoning, then serve it over pasta or with your favorite meal. 
"
sae,8.0,guilt,12,6,0.0061,0.0012,0.0008,0.0003,0.0024,0.0036,0.0004,"The water cycle is a continuous process where water evaporates from the Earth's surface, turns into clouds, and falls back down as rain, snow, or hail. This water then flows into rivers, lakes, and oceans, eventually returning to the ground. The cycle repeats over and over again. 
"
sae,8.0,guilt,12,7,0.0106,0.0015,0.0013,0.0003,0.0026,0.0049,0.0005,"A prime number is a whole number greater than 1 that has only two divisors: 1 and itself.  The first few prime numbers are 2, 3, 5, 7, 11, and 13.  Prime numbers are unique and cannot be divided evenly by any other number except 1 and themselves. 
"
sae,8.0,guilt,12,8,0.0101,0.0009,0.0009,0.0002,0.0026,0.0054,0.0004,"A knight moves in an ""L"" shape: two squares in one direction and then one square perpendicular to that direction. It's the only piece that can jump over other pieces.  It can't move diagonally, only in straight lines. 
"
sae,8.0,guilt,12,9,0.0117,0.0014,0.0008,0.0002,0.0045,0.003,0.0004,"To convert Celsius to Fahrenheit, you use the following formula:  (Celsius x 9/5) + 32 = Fahrenheit.  You then multiply the Celsius temperature by 9 and then add 32 to get the Fahrenheit equivalent. 
"
sae,8.0,guilt,12,10,0.0032,0.0008,0.0026,0.0004,0.0337,0.0031,0.0005,"Rainbows form when sunlight is refracted and reflected through raindrops in the air.  The different colors of light bend at different angles, creating a spectrum in the sky.  This is why we see a colorful arc after a rainstorm. 
"
sae,8.0,guilt,12,11,0.0074,0.001,0.001,0.0002,0.003,0.004,0.0004,"A desktop computer has several key parts: the motherboard, the central processing unit (CPU), the memory (RAM), the hard drive, the power supply, and the monitor.  The motherboard connects all these components, and the CPU processes information.  The hard drive stores data, and the RAM helps the CPU access it quickly.  The power supply provides energy for everything to work.  The monitor displays the output of the computer. 
"
sae,8.0,guilt,12,12,0.0055,0.0014,0.0013,0.0003,0.0048,0.0045,0.0006,"The planets in order from the Sun are Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus, and Neptune. 
"
sae,8.0,guilt,12,13,0.014,0.0014,0.0012,0.0003,0.0026,0.0036,0.0004,"To fold a simple paper airplane, start by making a triangle with the paper. Fold the top corners down to the center crease, then fold the wings down again.  Make a small crease at the top of the wings and unfold them.  Finally, fold the bottom edges up to meet the crease you made earlier. 
"
sae,8.0,guilt,12,14,0.005,0.001,0.0014,0.0003,0.0052,0.0043,0.0004,"Bread rises because of yeast, a tiny organism that consumes sugar and produces carbon dioxide gas. This gas gets trapped in the dough, causing it to expand and become light and airy.  The heat from the oven helps the yeast work faster, and the gluten in the dough helps it hold the air. 
"
sae,8.0,guilt,12,15,0.0082,0.0012,0.001,0.0003,0.0024,0.0045,0.0004,"Weather is the short-term state of the atmosphere at a specific time and place, while climate is the long-term average of weather patterns over a period of years or decades.  Weather is what you experience in the moment, while climate is the overall pattern of weather. 
"
sae,8.0,guilt,12,16,0.0075,0.0012,0.0009,0.0002,0.0027,0.0038,0.0003,"A refrigerator uses a refrigerant to absorb heat from the food inside and transfer it to the outside. This refrigerant circulates through a system of coils, where it evaporates and absorbs heat, then condenses and releases it outside. This cycle repeats, keeping the food cold. 
"
sae,8.0,guilt,12,17,0.009,0.0019,0.0014,0.0003,0.0026,0.007,0.0009,"A magnetic compass points north because it's aligned with the Earth's magnetic field.  The needle inside the compass is a magnet, and it aligns itself with the magnetic north pole, which is actually a little bit different from true north. 
"
sae,8.0,guilt,12,18,0.007,0.0006,0.0008,0.0001,0.015,0.0025,0.0002,"Tic-tac-toe is a simple game played on a 3x3 grid. Players take turns placing their mark (X or O) in a column or row, trying to get three in a row. The first to get three in a row wins.  The game is won by blocking the other player's moves and making them unable to win. 
"
